uuid,mtgo,mtgoFoil,paper,paperFoil
b3efde57-e058-55bb-986e-4e74b0c8779d,0.2,0.26,0.75,3.75
b3f1c568-3f90-59a9-86ee-50a133d10aa3,0.02,0.03,0.53,9.02
b3f5d5d2-a2aa-57ac-ae91-554befd7e8de,0.03,0.01,0.03,0.15
b3f62e73-ac21-5740-b9ca-9298283d21b8,0.02,0.01,0.02,0.1
b3fc27ca-2c0d-5692-a57f-28b60827b8d8,0.034999999999999996,0.034999999999999996,0.0,0.0
b3ff517b-1f1e-578c-8e98-da21419f4959,0.0,0.0,13.71,0.0
b401a2d2-4f71-5e97-a77c-10321d0823d2,0.07,0.01,0.13,0.33
b401db1b-b548-57e8-baad-e514227e22e5,0.5,0.5,0.0,0.0
b401f367-c4c3-5bac-b6d6-042060ae6add,0.04,0.01,0.02,0.15
b4021c03-75ef-5323-bb69-4cc52a3e7475,0.01,0.68,0.07,0.39
b4049886-7c62-50d6-b7bc-7d1692dd7c50,0.0,0.0,17.98,0.0
b405d86b-f6ab-5335-80b2-3cd315f54ef4,0.0,0.0,0.1,0.0
b4076497-0946-5567-8c68-e51620dba2b4,0.01,0.17,0.1,0.24
b4078d9b-0045-502b-86e6-47da66872212,0.02,0.02,0.18,0.66
b4095d96-b113-52c7-a6a2-8c934b00dde8,0.41000000000000003,0.0,1.24,0.0
b40b948e-5d02-59c6-8db0-123fee72eab3,0.04,0.03,0.59,0.0
b40c0540-4ceb-545d-86cf-72451f997425,0.0,0.0,0.12,0.0
b40c1d2c-16a7-5d88-b8c9-d4a24c1ecf3f,0.025,0.0,0.0,0.0
b40d913a-6fdd-5520-a39b-381475dcde36,0.01,0.02,0.04,0.27
b40e3fc2-2fe7-55be-b004-9ad197683ee5,0.04,0.02,2.12,1.54
b40f9ca3-928a-52ea-847f-3f5c25a81c45,0.04,0.02,0.13,0.25
b412bef3-39c6-56bd-baee-7f0b20e37ea1,0.0,0.0,0.08,0.0
b412d351-dca4-5f22-8888-7f158f351cf9,0.037692307692307706,0.15730769230769226,0.0,0.0
b4132334-a504-5cdd-a293-0c4fd4948219,0.02,5.25,0.36,1.44
b41327af-37b4-562f-a51f-91bb6f64cce4,0.64,1.16,2.49,6.68
b4132981-531f-5b90-8ed1-c9fb2bf64a88,0.01,1.5,0.41000000000000003,0.0
b4160a0b-4d66-5a9f-9cee-e1c4309dae25,0.04,0.01,0.11,1.01
b4177a7f-0695-50af-ab96-ce07fcac211f,0.025,0.025,0.0,0.0
b41901fb-15c8-57d9-aa85-cab7574702c0,0.0,0.0,6.37,0.0
b41a983b-881e-596a-bb08-1f30d01edff6,0.18,0.04,0.11,0.0
b41abc5a-55e0-58df-9240-70bed9cc3650,0.01,0.02,0.05,0.65
b41c6f5a-ab4b-5e47-a738-b6e70f82784b,0.14,0.54,1.2,2.93
b41dc4b7-c99e-58dd-8ef3-644243520b80,1.28,7.16,4.5,33.11
b41f0175-4004-50d8-a5fd-dbdca2297a8b,0.0,0.0,1.98,0.0
b420481a-7c74-5eb4-8912-48730e9da0ee,0.0,0.0,53.8,0.0
b4265027-5496-5304-91d3-14c001fb4abc,0.04,0.03,0.23,0.0
b42783b2-9943-593e-9dff-19484cea7d84,0.03,0.01,0.09,0.33
b429f0be-357f-52bd-b137-698eb9657eb8,0.01,0.01,0.08,0.18
b42cf0b5-3155-59d2-a502-97f3700ebcf7,0.0,0.0,0.45,0.0
b42db2e9-b89f-5b4d-b98f-47ba8d718b67,0.0,0.0,69.85,0.0
b42e7f24-332d-5215-bd69-fdb8292ffe5c,0.0,0.0,0.16,0.0
b42e87f1-d493-5fc9-a2f4-903f24aa8685,0.0,0.0,0.0,0.0
b4331ca2-0aae-560a-b64e-57fb356ab4e4,0.0,0.0,0.0,0.0
b434be95-755e-5bd3-b700-ccaaa1337854,0.0,0.0,0.0,6.2
b434e6ed-8d28-598f-9d96-d6aa2c4d6dab,0.0,0.0,0.0,0.0
b437af34-b0cd-55b3-903f-f2771aae1d45,0.01,0.01,0.08,0.22
b438d537-3675-5823-a4bc-a32bc6b40487,6.3,0.0,0.0,61.28
b43998ca-acc6-540f-9988-382bb16205e0,0.26,0.0,0.27,0.0
b439a58f-09d0-5a70-9eef-05723f5f1351,0.0,0.0,0.19894736842105268,0.0
b439b284-91a7-5b4b-bb3d-b8596acd3c7f,0.04,0.03,0.07,0.35000000000000003
b43a564f-09ec-5589-b94b-6380ab864730,0.03,0.29,0.74,3.31
b43b0465-c689-52a6-a982-6a2af53044a3,0.03,0.07,0.32,1.57
b43b1c49-565b-5b01-8eb8-bb8a51afd29d,0.02,0.4,0.28,0.0
b43cd56b-5ae1-581d-a5ac-066346ae19ca,1.4172727272727272,0.0,0.0,0.0
b43d72b4-6c8a-517e-a9fd-14fe992f0101,0.03,0.01,0.09,0.18
b43dd0bc-1e7f-5d9b-be37-59587d551a91,0.01,0.03,0.14,0.74
b43f6b46-d7d1-515c-9746-b280ee7d46ee,0.04,0.0,0.16,0.0
b441e614-226f-5d0f-9243-a78ea01ea8a1,0.03,0.03,0.1,0.39
b442d997-689a-5a3a-85d8-fb4ff60b0fca,0.0,0.0,2.103684210526316,0.0
b446aa35-b257-5e53-a959-13a2f67a2bd4,0.0,0.0,0.0,0.62
b448fe5b-c5d5-5cda-849c-1370c4f0acea,0.0,0.0,0.11,0.22
b44a1c4e-61b4-50a6-afac-c8a1bc4ff267,0.01,0.29,0.02,0.1
b44a325d-f7e3-5678-9cf4-231b360867a8,0.0,0.0,0.0,0.0
b44d8dcd-569d-5af2-b5b1-fa0f65a32915,0.03,0.01,0.19,0.30000000000000004
b44e0dfb-bc40-532e-ba0b-85c5ba0e4870,0.01,0.01,0.02,0.16
b44fe201-2e44-5325-9cf9-356378323ec6,0.19,0.0,0.12,0.0
b450be04-3fe7-59da-8f6e-ff4cc10052f1,0.0,0.0,2.12,0.0
b4512028-209f-5cfe-983f-36ce3d311b36,0.0,0.0,0.19,0.0
b4542b90-168c-5c93-9d05-8b6da3d91fb9,0.0,0.0,0.0,0.0
b4542e4d-3d39-5e83-8dbc-abfc3a640c58,0.04,0.05,0.68,3.34
b4546ccf-7c0f-5c29-ae8a-596742dda775,0.0,0.0,0.81,0.0
b4551276-67d1-5855-8919-e18467e285c2,0.03,0.02,0.04,0.11
b4572133-fbe3-5d07-89c0-7b0000ff07c9,0.0,0.0,0.2978947368421054,0.0
b458ccf0-d08d-56f0-a7f9-6fa673ce1d42,0.0,0.0,0.0,0.0
b45a33b1-2004-5e19-bf74-58d43b83431b,0.03,0.03,0.48,1.32
b45a561b-b15c-5158-8d93-2111fd4a4bed,0.0,0.0,0.27,0.0
b45a8ad7-8063-57a2-a6b8-177d3481f614,0.0,0.0,19.95,0.0
b45dd822-b864-56c1-b7d5-49ebd5cc5e95,32.44,32.44,0.0,180.8
b45e88d4-9b45-5c0f-9e4e-88f85b44d397,0.0,0.0,0.0,0.0
b46051b9-ded9-5859-aedb-2344b04bbb0c,0.0,0.0,1.6099999999999999,2.96
b460f0e5-9ad8-5d61-a8be-c9065de8b7fc,0.0,0.0,0.16,0.0
b461e759-21f6-5855-80a5-4172c0a13252,0.042105263157894764,0.04631578947368424,0.4363157894736844,1.120526315789474
b463e07c-c6fc-529c-a79d-ef2911fd4758,0.1,0.48,0.9400000000000001,0.0
b464069e-abe7-58f7-8cc0-54974130e316,0.0,0.0,0.33,0.0
b464f6e4-f466-5477-9418-23537463f28b,0.0,0.0,0.06,0.07
b4677ec8-813f-5ef9-a15a-c28db61b1fda,0.016363636363636365,0.03863636363636365,0.0,0.0
b467e3df-eaf8-57a6-868d-87e080967c36,0.0,0.0,0.25,0.0
b4685898-57e7-5b11-be12-8c54b2949ca2,0.0,0.0,0.0,0.0
b468d0a4-e912-5b92-b312-deb5ed266551,0.0,0.0,0.0,2.38
b4692138-3bf3-598c-aec0-05e0b5450f3f,0.04,0.01,0.05,0.17
b469d8de-ef6b-579b-9129-29fee429294b,1.5416363636363644,1.600363636363635,0.0,0.0
b46c023b-8f73-505a-9355-e9473c29617b,0.0,0.0,0.0,0.0
b46d824f-3c1f-57cb-904d-96f925c09ba3,0.0,0.0,0.33,0.0
b46e703f-c0f5-50b4-ba2f-16977d5247c1,0.0,0.0,0.0,5.3
b46fa129-64bb-5059-8955-e3455430ef9d,0.0425,0.0,0.0,0.0
b46ff10d-c04b-52ee-9961-eb96e68fb540,0.0,0.0,1.2,0.0
b4718517-8fca-5940-8fb4-2eb77f4190f1,0.0,0.0,0.0,0.0
b471e2fe-9b29-5e96-b00f-f2be3acd9fb2,0.0,0.0,0.13947368421052625,0.0
b473c882-76ad-5326-a4f3-461920e158eb,0.02,0.01,0.09,0.2
b474bda4-4145-52a7-bcee-ed37f48e967a,0.02,0.04,2.87,13.49
b474cc88-f6b3-50c8-9d73-67ef7e3b95bd,0.0,0.0,0.0,0.0
b474f4d9-ecd4-55be-b065-8809aac76fb0,0.0,0.0,0.0,6.4
b476896b-c14d-51aa-b839-cdc79028e7e6,0.01,0.02,0.07,0.0
b4777066-e8fa-51a7-ac20-2381fedabb1a,0.03,0.03,0.54,2.95
b47a432b-0872-5bc1-8b5e-816f9ee85d0a,0.0,0.0,0.0,0.0
b47a9e61-87d8-5801-9e80-2878fdde3765,0.01,0.01,0.03,0.14
b47b31f3-426d-5941-bb9f-34a36ccc4545,0.0,0.0,0.0,1.48
b47c27d3-f141-595e-b5e7-9a2baeffc6a1,24.61,18.0,7.71,12.52
b47e9012-0c68-5fff-989c-1dc8a28bc8d3,0.0,0.0,0.3336842105263157,0.0
b47f75e0-480e-5294-ad95-9bdd87423da9,0.0,0.0,0.15,0.0
b4801581-9352-5c7a-83cc-ee51cef756a7,0.01,0.01,1.6636363636363634,4.015454545454546
b480d056-043d-5dd4-8ac8-ed867738f58b,0.0,0.0,0.0,0.0
b4815bf7-fd14-55ef-9989-16bffbfad22d,0.01,0.01,0.12,0.25
b4842edf-1a73-5ff7-b0c4-9624fb72063a,0.01,0.01,0.1,0.2
b4871830-3f93-5751-9ec1-39b60a55bc85,0.0,0.0,0.0,0.8
b489a62d-4d26-51b1-9fc9-d84f7185e2c0,0.01,0.02,0.04,0.49
b489c9ca-44fe-595b-8727-2d5211c7ad26,0.04,0.01,0.07,0.45
b48a4aaf-f8ff-5784-aca1-2eee7000b26a,0.0,0.0,0.5463157894736842,0.0
b48af0d1-2c8b-5228-bb39-7af389d6a006,0.0,0.0,0.15,0.0
b48b5dc4-15af-5d89-9561-15efb258ff0c,0.0,0.0,67.35,0.0
b48c630e-654d-56ee-900d-787ab6c12899,2.69,1.8900000000000001,0.0,5.23
b48cc9f9-9f69-56c4-9d34-d28e1b423fd4,0.0,0.0,2.45,0.0
b48e1f72-000e-5428-9919-01881f52ffdc,0.0,0.0,597.79,0.0
b48ef124-2794-5446-a6d8-7ff983700d33,0.03454545454545455,0.1490909090909091,0.0,0.0
b490a7d0-394a-54a5-85b5-ec000304797f,0.0,0.0,2.0,0.0
b4922b5a-69f1-552d-bbe4-bd625d47a5cd,0.18,0.0,1.96,0.0
b493b7bf-d7ac-5324-829a-eb9e557a62d6,0.0,0.0,0.24,0.0
b49489ff-805f-5f99-902f-fcb5f0c73c06,0.31,0.0,1.34,0.0
b496ae0b-27f2-5466-86c9-bdaae37f0a65,0.0,0.0,0.0,0.0
b496b0e2-d472-5b1c-a8a3-029a053e8268,0.32,0.34,2.4,0.0
b496b452-6a30-5137-b2ee-9d7453c342b5,0.0,0.0,0.0,0.0
b496e6f9-c2c2-56cc-b50b-971f80b5e2b8,0.04,0.03,0.12,0.38
b498edcd-a906-5754-bf92-6d46298dddae,0.0,0.0,0.0,0.0
b49b1e76-c0fb-5d09-8877-5980b2c50fc3,0.0,0.0,74.99,0.0
b49fc1e8-101e-530f-94c9-b60dbdad60dd,0.0,0.0,0.14,0.0
b4a06bdc-f7e7-5381-b3e8-ddd244f4ba8a,0.01,0.02,0.18,0.89
b4a0d02d-74a4-55ed-ad5d-dc286297a7b0,0.0,0.0,0.0,0.0
b4a2a01d-970a-5a03-ac4e-7547669a1510,0.72,0.72,0.48,0.0
b4a6a5c2-5876-567d-9384-69c4d460f564,0.0,0.0,0.0,0.0
b4a89a2d-4d9f-5e84-a4f5-45ee2f9b340c,0.0,0.0,187.78,0.0
b4a93cac-1e0e-52db-93d2-b3cd46021e60,0.03,0.05,0.28,2.31
b4a9e817-6e81-570d-9593-14d558d6d118,0.0,0.0,10.82,0.0
b4ab51f4-131d-5485-92ac-7e5b99bb7277,0.22,0.52,1.03,8.21
b4add11c-d071-5374-8246-4cc32f3ef6b7,0.01,0.03,0.1,0.0
b4aeabce-d8b0-5774-9a6e-4449c9f5b77e,0.01,0.02,0.07,0.24
b4afae56-82f2-5dbd-85a2-e782337cea86,0.0,0.0,0.0,0.0
b4b0a6d1-155c-5932-9fb9-d64d92e362f1,0.04,0.0,0.09,0.0
b4b1a36b-ffcf-5abe-a827-115f87209e43,0.02,2.3,3.05,35.5
b4b1baa7-bea7-5d25-bbeb-d49e01708443,0.01,0.01,0.05,0.18
b4b72972-268f-5a0e-961f-12e905682684,0.01,0.02,0.31,1.0
b4b8a859-ce0a-5305-9429-946a04ffb23e,0.010000000000000002,0.010000000000000002,0.10631578947368421,0.2052631578947368
b4b9273d-3a98-581a-b101-4f3cf3e4598b,0.03,0.49,0.58,21.99
b4badef8-2091-5310-92da-b4d21da7b8bf,0.14,0.21,5.74,12.64
b4bbea30-3f7d-5811-8e9b-e1043e8e9608,4.19,5.71,5.64,74.43
b4bcd7a5-8322-5c7a-ac56-8f87d5a779d3,0.0,0.0,0.18,0.0
b4bd48fd-b681-52f2-849e-6be5423d96e7,0.020000000000000004,0.030000000000000016,0.0,0.0
b4c0053d-3f24-5485-8f8a-3e27c0090c63,0.0,0.0,0.0,9.79
b4c2bc88-e112-50b1-8747-25d36be4f8f0,0.03,0.01,0.1,0.72
b4c4f11e-adce-5e5e-9045-1f056ad571d2,0.05568965517241377,0.05103448275862064,0.0,0.0
b4c546b0-b42a-5b4c-98f2-af5a52e484e4,0.02,0.06,0.13,1.0
b4c7f6cb-9736-53f7-9eef-513f79c4b5c5,0.02,0.37,0.45,4.19
b4c7fd6c-9e3f-59b7-9190-74859e9d3f9e,0.02,0.29,0.33,1.81
b4c842b6-ae42-5d38-8142-528138986a6f,0.0,0.0,0.14,0.0
b4c86a37-1a9e-54ee-a6ae-3f0194fc86d9,0.04,0.01,0.11,0.14
b4c983d9-65ef-55ab-8a9d-03b9414183c0,0.03,0.01,0.15,2.06
b4c9e984-acc3-5599-ba8c-d0cbfbe0f3d6,0.04,0.01,0.08,0.48
b4ca40e0-e939-5f84-9843-c8d20c67018e,0.05,0.06,0.2,0.35000000000000003
b4cbbf23-0d50-5fd2-b5dc-d23565ddd1ed,0.0,0.0,0.26,0.0
b4ccc57d-0462-50d8-a551-e47001a007bb,0.04,0.03,1.6,8.44
b4cd0719-e6b9-5792-8999-3b0669c12b54,0.0,0.0,0.0,0.0
b4cd468b-29db-5a3a-9762-fc30058ee478,0.0,0.0,0.0,5.48
b4cd4698-8cbd-5f2e-90bb-4a67a5958ab3,0.0,0.0,0.16,0.0
b4cdb4b3-7702-5436-97cb-c5ce8daa82b8,0.03,0.02,0.04,0.18
b4d28aa9-4c2d-526c-b9fe-2011882a0398,0.010000000000000002,0.010000000000000002,0.09894736842105263,0.23894736842105258
b4d3b7a6-ed20-5ec5-921d-f931f5789f68,0.0,0.0,0.0,0.48
b4d56b6a-8c8d-5412-befd-6b95a54ad027,0.0,0.0,0.0,0.0
b4d64295-9d0a-5000-a6c1-c638fd6efdb7,0.0,0.0,0.2884210526315789,0.0
b4d76fc3-e70a-577d-851e-870e54c22555,0.6000000000000001,0.0,0.85,0.0
b4d949aa-3472-545f-be3e-2b4487671aad,0.03,0.03,0.22,1.63
b4dae577-e9eb-5fbf-8f2d-3acc6da4d684,0.0,0.0,2.2905263157894744,0.0
b4dcc416-b694-5eab-921a-8699e76a8d13,0.0,0.0,0.38,0.0
b4dd1db7-ae97-5e89-90d4-c2b213c0d875,0.0,0.0,0.14,0.0
b4dd8a00-9016-53b5-855d-222adfdb6349,0.02,0.04,0.12,0.23
b4dd95a0-29da-5093-ad83-f72aad49700e,0.0,0.0,1.92,0.0
b4de0a31-40e5-51be-af39-eaff0816aff5,0.4283333333333333,0.0,0.0,0.0
b4de2621-131b-5fa8-97a9-8f3486945646,0.0,0.0,4.0326315789473695,0.0
b4df6bb4-d499-5257-a385-9e0391f74e44,0.0,0.0,0.0,0.0
b4e2e9ba-c1cc-5109-8f61-ca6673d98a75,2.69,0.02,0.24,0.0
b4e3441b-2b06-51d4-9858-a53743a4ac5e,0.0,0.0,0.0,0.0
b4e3c9a0-b080-5bbf-9ed9-3eb8d73eab92,0.0,0.0,0.25,0.0
b4e3d5df-d688-5172-9432-b5aa730e56af,0.01,0.02,0.21,4.28
b4e4cdb9-2362-588d-a2aa-b0b6fdf3e12c,0.03,0.43,0.9400000000000001,3.86
b4e4ceb6-28e8-56a6-86e1-d72ee4bb746a,0.010000000000000002,0.11000000000000001,0.13894736842105262,0.2736842105263159
b4e67e16-1737-5894-88ee-07ac8ad16db7,0.0,0.0,0.14,0.0
b4e7b784-cd14-53c2-8a99-8690e1301797,0.0,0.0,3.49,0.0
b4e97c7d-620a-59f3-9787-f050674d4fdc,0.03,0.01,0.11,0.49
b4e9d550-ddbe-5412-bc79-03a7d0a4645d,0.04,0.01,0.06,0.13
b4ea5c16-3a06-5c36-b292-694c0c2b03a2,0.0,0.0,0.19,0.0
b4eabcfc-1993-5f25-8422-529e840102a2,0.011818181818181818,0.030000000000000016,0.1647368421052632,0.6894736842105265
b4eb45ed-9ddc-5d5c-ba66-fc6722eec7d1,0.04,0.43,0.2,0.49
b4ec1151-506b-56c4-9efb-28b2969e3dea,0.0,0.0,0.0,0.0
b4ef13c2-e236-5b3d-a7be-0e3a56e9b0a4,0.01,0.04,0.1,0.0
b4f4cd1b-788e-5fdc-9f93-05b8a67fb23b,0.41000000000000003,0.15,0.61,1.2
b4f620f2-d2fa-5295-8635-dd0ae150483d,0.02,0.68,0.34,1.4
b4f7203d-db10-59b5-9b96-4e9f13ecca31,0.0,0.0,12.18,0.0
b4f91fa4-2cd5-5a87-b491-fb1744959e3c,0.01,0.04,0.41000000000000003,2.99
b4fef15a-1b9f-5120-bf4d-8c37d248b157,0.0,0.0,99.99,0.0
b501424e-1ee6-5d3e-bce4-dd71f955f4d6,0.0,0.0,0.0,0.0
b507fac4-a02f-5c2f-8db0-c608c44c0dd6,0.0,0.0,0.0,0.0
b50b34fb-4a91-51c0-943c-49c581508185,0.01,0.01,0.05,0.18
b50be9f9-ee13-59db-808f-f1d2350fe52d,0.01,0.02,0.08,0.63
b50cbb4a-22d9-5061-bd79-809286c43d31,0.0,0.0,0.0,0.0
b50d41d3-a8f8-5230-85e7-cd049004f3fc,0.0,0.0,0.2,0.64
b511235c-12fb-5bbd-ac1c-e85b74c75e29,0.01,0.01,0.1,0.32
b511e6ba-0a67-5412-8fd0-f68eb6a4ce66,0.0,0.0,0.14,0.0
b5124592-b834-581a-84dd-3614ed85dd71,0.01,0.01,0.03,0.09
b513d158-ae49-51d6-b34c-27c77390c12a,1.272328767123288,28.0409090909091,0.0,0.0
b515fa56-9a6d-58c8-9eaf-eea41424d437,0.02,0.84,0.22,1.79
b5161fcc-d7e8-5e0c-8b36-94587c4d6a59,0.01,0.02,0.18,0.49
b5162eb3-9c8e-5061-aa42-4fa9bdf45f54,0.09,1.19,1.78,0.0
b5165d17-4579-5918-9a08-545017d70b4a,0.010000000000000002,0.6799999999999998,0.3089473684210528,7.1078947368421055
b51b3e9e-970b-55a5-91a5-a061b32ea463,0.0,0.0,0.07,0.0
b51b9e03-3de0-5f46-bfef-5a43e3fa6c42,0.03,0.05,0.30000000000000004,4.78
b51bd267-aa9b-5583-a4c3-95b41c8b19ed,0.03,0.02,0.03,0.19
b51bf017-6166-561c-a405-56c81f1c85b4,2.58,0.0,4.21,91.48
b51eaf65-a446-5244-8961-65b7e087f7da,0.0,0.0,0.05,0.0
b5201b73-e3a4-5e4e-bc00-48b40d1416ef,0.0,0.0,4.24,0.0
b5209f1f-6757-5b7a-875b-15192d5d208f,0.04,0.07,0.16,0.35000000000000003
b5225cd2-d2f2-5438-8f00-756707a62c60,0.03,0.03,0.29,2.58
b5236289-dc6c-513f-812e-18d4d8b8d7a5,0.04,0.02,0.1,0.44
b52409ea-16b3-5586-ae85-a8caf53a7a60,0.0,0.0,0.41000000000000003,0.0
b52578f0-7149-5206-be99-68d826002983,1.35,1.5,0.45,0.0
b525cfb9-e56a-5347-82fe-ab513bee7610,0.03,0.02,0.04,0.26
b52758a1-0b6a-5304-8678-92501fd18bd6,0.0,0.0,0.14,0.0
b5291707-ab83-5409-80d7-6ceb27dd8e0d,0.01,0.02,0.16,0.49
b529d9d3-9136-53c3-aa69-79c455b945cf,0.01,0.03,0.06,0.15
b52b4bc7-8c1b-596b-a87f-2bfaee56851d,0.0,0.0,0.42,0.0
b52d3e7d-518c-577e-b21b-5a2e20d5f7f0,0.010000000000000002,0.020000000000000004,0.21052631578947367,1.9073684210526314
b52eaf6a-2c34-5671-bef2-6583e8e7f588,0.0,0.0,0.11,0.37
b52efa30-6bde-5feb-af1a-774be47cf5ad,0.0,0.0,0.0,31.56
b530717d-6d01-56e5-8cec-1e07fa2d1f64,0.04,0.68,0.8200000000000001,3.14
b5330345-efab-5e46-b8b8-0324a5c7fc92,0.01,0.0,0.0,0.0
b5348fbb-e58b-5ae6-ace1-f4d5fcf1606e,0.03,0.68,0.06,0.23
b53527f4-fd98-5b60-8948-348072d2d8df,0.03,0.02,0.05,0.13
b53788fa-833b-5436-8a56-35085cccc694,0.0,0.0,0.0,0.78
b53ba5e1-25b9-5c93-a889-ff4be0ad8e06,0.0,0.0,0.9,0.0
b53e772c-9d59-5d6f-9cd5-926e3605ffb1,0.0,0.0,1.0289473684210524,0.0
b543d021-d822-5e80-9ba7-2d962043aa39,0.0,0.0,5.35,0.0
b544d0a3-261b-54c4-8d43-e53520f2d116,0.0,0.0,0.13,0.0
b5450464-20f6-5303-ba23-944b76b69fca,0.03,0.05,0.13,1.55
b5459384-a3b0-59a7-ad4d-153b921ddc52,0.0,0.0,0.0,0.0
b546c8f6-711b-501b-87af-539178e85e88,0.23560000000000003,0.23560000000000003,0.0,0.0
b547ee58-7915-5309-a2a1-96a2f53aa1b2,2.145,0.0,0.0,0.0
b548bce8-09a5-56e6-b3bb-256a3dce1daf,0.0,0.0,0.0,0.0
b5498c94-e276-5357-9826-e5a9013088f6,0.08240000000000001,0.08240000000000001,0.0,0.0
b54ce171-1220-57c2-a7df-673e13a64700,0.23090909090909095,0.5600000000000004,0.0,0.0
b54e03e3-f097-5f56-ba4f-c2e3a8c7eec9,0.03,0.42,0.23,2.18
b54e5f24-43f1-5d2d-bf33-5d6cb3e07f7d,0.0,0.0,0.0,2.76
b54ebbde-1fa3-5def-989d-5ea2dfa3469a,4.06,18.32,5.08,7.39
b550e57f-19a4-5616-8d6d-5ea94984782c,0.06,0.06,0.17,0.0
b55228b8-9f8c-5f48-9986-d84fd076b84d,0.02,0.59,0.42,0.0
b555da28-9c50-5bdf-8a6c-04a96211efc7,0.01,0.02,0.02,0.15
b559339b-ac17-513f-af41-17251d9a5eaa,0.01,0.02,0.33,0.0
b559ab58-de7d-5263-a8bc-d0ea0e9adeb5,0.04,0.02,0.33,0.0
b55a0330-96dc-5df2-813f-ffd0fd9c4cad,0.03,0.59,0.19,0.99
b55a38b5-e60f-5c3e-ba6b-c10699d63d76,0.23,0.0,0.0,0.0
b55aa404-3de1-5600-b582-11b4d511593c,0.0,0.0,0.20210526315789473,0.0
b55b0385-1db2-5265-96c7-f41492acae69,0.010000000000000002,0.010000000000000002,0.0,0.0
b5627508-00ab-5f75-ac19-e5fca62008c3,0.65,1.5,2.07,0.0
b562daca-ccc4-514a-ae65-310393e6195e,0.0,0.0,0.0,0.0
b564b846-c964-5d91-bf8b-68e81ea3f460,0.03,0.01,0.1,0.99
b5657f78-0c3b-542d-bdbe-089472492dd2,0.0,0.0,0.14,1.3599999999999999
b565b695-0253-59de-b21f-52c248e86fa7,0.0,0.0,0.0,0.0
b565d55f-38e8-512e-b8b1-d97c2d5fa524,0.0,0.0,4.21,0.0
b5661bd6-2bb7-5923-90dd-3e33e629df58,0.0,0.0,1.5,0.0
b56664af-e2d8-554a-9d33-ef2687686fc5,0.01,0.02,0.17,0.1
b566aba7-51a3-5abc-ae2a-99c896a5c23f,0.0,0.0,0.0,1.26
b568840c-2ff5-5145-8514-d221132cc3cf,0.03,0.66,0.06,0.07
b56b9402-52e9-5d2a-b3b2-8e38c9893063,0.01,0.01,0.08,0.16
b56eb828-ca80-5086-8d86-cd0079664164,0.0,0.0,0.0,0.45
b571d9af-fcc4-5b18-b1a3-bcd6e46aae14,0.0,0.0,0.0,0.0
b572d1a8-6786-5243-8933-f71678c2776d,0.01,0.02,0.04,0.25
b577f2e8-d532-5b07-94d3-db8d2ba3e821,0.03,0.02,0.13,0.89
b5782db9-7d9f-52ea-a864-436b729427c4,0.0,0.0,0.0,2.3
b579251c-42b9-5535-81be-a88cc83798c8,0.0,0.0,0.49,0.0
b5794ac9-8815-52d7-9dd9-cd78eac53073,0.04,0.01,0.08,0.32
b57a4131-3c3c-5e3c-9d8a-94c6b7f20d9b,0.01,0.03,0.05,0.25
b57a5c31-fa3c-56f4-b872-e8fc00370a19,0.02,0.01,0.12,0.59
b57d8f22-1a8f-5038-a937-b2a7f23ac7e2,0.03,0.01,0.02,0.13
b57de5f4-2221-5f2c-b226-360c8e860a98,0.44,0.4,1.6099999999999999,2.3
b57e2551-3b5e-5bc8-b605-6e85027a2c0a,0.06,0.29,1.08,10.28
b57ff8cd-82c5-51b0-ad62-e1547940bfed,0.0,0.0,0.9400000000000001,0.0
b580390c-794f-5b35-8767-150e30ede91e,0.0,0.0,0.7000000000000001,0.0
b58218df-0ca8-5c44-b4c9-b90f9b57554a,0.0,0.0,0.26578947368421046,0.0
b58230a1-1807-538c-bc5f-fbd54d755e28,0.03,0.01,0.12,0.68
b583d554-3b75-598b-9c4b-edea8526c9e6,0.0,0.0,0.2,0.0
b584d166-babb-5e24-aa89-7115d50f3921,0.03,0.01,0.05,0.19
b5851a62-9714-58b3-90b7-25f32abec6ac,0.010000000000000002,0.010000000000000002,0.1784210526315789,0.23842105263157892
b585879f-fa51-561a-a335-28c308cc235b,0.86,1.94,5.16,10.38
b58ac78b-ca7c-57a6-9165-4a7444550d15,0.0,0.0,0.12,0.0
b58bb1e8-06c1-5a32-ab4a-bded9d3e776a,0.0,0.0,13.71,0.0
b58cc09d-f447-5ded-bd08-011bada40b60,0.02,0.85,0.75,6.49
b58df442-0de6-5e70-8c98-5b809cfc4e08,0.0,0.0,0.15,0.0
b58e04be-f8c8-5c3d-a826-b241ed6b41aa,0.04,0.42,0.04,0.38
b58f4691-7bf3-5307-ba4b-c9d68205512c,0.0,0.0,0.0,0.0
b58f59a0-454c-5c6d-898e-5d7d08a4005f,0.04,0.01,0.03,0.23
b5929175-3913-5a44-b1c0-5c92517f1e2b,0.02909090909090909,0.010000000000000002,0.0,0.0
b59316e7-31f6-55b3-ae1f-9446cd33a7a9,2.99,0.0,4.02,0.0
b5934b63-0d9d-585e-9725-22cca8ae910f,0.03,0.02,0.11,1.05
b593c5aa-49aa-5065-b6f7-c710ddcd9251,0.01,0.07,0.06,0.23
b5944166-51a8-5a81-b740-c04249f0bec7,0.0,0.0,0.18210526315789471,0.0
b595c41e-e2be-5c0b-9079-c987264fe09f,1.83,2.96,0.35000000000000003,0.0
